DATE,VALUE,CODE
2016-01-01,415076,NV
2016-04-01,432596,NV
2016-07-01,438672,NV
2016-10-01,431500,NV
2017-01-01,446772,NV
2017-04-01,452944,NV
2017-07-01,481856,NV
2017-10-01,492844,NV
2018-01-01,534356,NV
2018-04-01,556232,NV
2018-07-01,565968,NV
2018-10-01,585872,NV
2019-01-01,596040,NV
2019-04-01,605072,NV
2019-07-01,616404,NV
2019-10-01,649492,NV
2020-01-01,649128,NV
2020-04-01,616424,NV
2020-07-01,654968,NV
2020-10-01,715780,NV
2021-01-01,703336,NV
2021-04-01,735960,NV
2021-07-01,772904,NV
2021-10-01,771240,NV
2022-01-01,789916,NV
2022-04-01,799356,NV
2022-07-01,806032,NV
2022-10-01,814892,NV
2023-01-01,809488,NV
2023-04-01,821916,NV
2023-07-01,834096,NV
2023-10-01,868884,NV
2024-01-01,892489,NV
2024-04-01,889782,NV
2024-07-01,912718,NV
2024-10-01,924353,NV
1998-01-01,401864,NH
1998-04-01,408504,NH
1998-07-01,418504,NH
1998-10-01,425420,NH
1999-01-01,432164,NH
1999-04-01,442208,NH
1999-07-01,441204,NH
1999-10-01,457420,NH
2000-01-01,481976,NH
2000-04-01,473044,NH
2000-07-01,515180,NH
2000-10-01,498228,NH
2001-01-01,522036,NH
2001-04-01,534676,NH
2001-07-01,546772,NH
2001-10-01,559444,NH
2002-01-01,572652,NH
2002-04-01,601316,NH
2002-07-01,642664,NH
2002-10-01,652444,NH
2003-01-01,664400,NH
2003-04-01,673204,NH
2003-07-01,676020,NH
2003-10-01,687748,NH
2004-01-01,702840,NH
2004-04-01,714016,NH
2004-07-01,722760,NH
2004-10-01,720784,NH
2005-01-01,725596,NH
2005-04-01,723512,NH
2005-07-01,740792,NH
2005-10-01,748552,NH
2006-01-01,758164,NH
2006-04-01,763212,NH
2006-07-01,773828,NH
2006-10-01,778412,NH
2007-01-01,793084,NH
2007-04-01,831160,NH
2007-07-01,809868,NH
2007-10-01,827636,NH
2008-01-01,838056,NH
2008-04-01,837448,NH
2008-07-01,857028,NH
2008-10-01,885024,NH
2009-01-01,867312,NH
2009-04-01,875544,NH
2009-07-01,877376,NH
2009-10-01,871176,NH
2010-01-01,867748,NH
2010-04-01,880076,NH
2010-07-01,876144,NH
2010-10-01,889000,NH
2011-01-01,882124,NH
2011-04-01,892600,NH
2011-07-01,899180,NH
2011-10-01,900992,NH
2012-01-01,914056,NH
2012-04-01,922080,NH
2012-07-01,934012,NH
2012-10-01,941988,NH
2013-01-01,971840,NH
2013-04-01,970420,NH
2013-07-01,981800,NH
2013-10-01,993596,NH
2014-01-01,997844,NH
2014-04-01,1014356,NH
2014-07-01,1033856,NH
2014-10-01,1044440,NH
2015-01-01,1077176,NH
2015-04-01,1074696,NH
2015-07-01,1089788,NH
2015-10-01,1132180,NH
2016-01-01,1139112,NH
2016-04-01,1121952,NH
2016-07-01,1160492,NH
2016-10-01,1149924,NH
2017-01-01,1138712,NH
2017-04-01,1175284,NH
2017-07-01,1163656,NH
2017-10-01,1199260,NH
2018-01-01,1208580,NH
2018-04-01,1231480,NH
2018-07-01,1250736,NH
2018-10-01,1254040,NH
2019-01-01,1276892,NH
2019-04-01,1290424,NH
2019-07-01,1310908,NH
2019-10-01,1348688,NH
2020-01-01,1362500,NH
2020-04-01,1342860,NH
2020-07-01,1315740,NH
2020-10-01,1387264,NH
2021-01-01,1378320,NH
2021-04-01,1391196,NH
2021-07-01,1382404,NH
2021-10-01,1464308,NH
2022-01-01,1429856,NH
2022-04-01,1476132,NH
2022-07-01,1534640,NH
2022-10-01,1504356,NH
2023-01-01,1538340,NH
2023-04-01,1506288,NH
2023-07-01,1594592,NH
2023-10-01,1580100,NH
2024-01-01,1643566,NH
2024-04-01,1612173,NH
2024-07-01,1683658,NH
2024-10-01,1723465,NH
1998-01-01,1479480,NJ
1998-04-01,1545140,NJ
1998-07-01,1565680,NJ
1998-10-01,1611216,NJ
1999-01-01,1653984,NJ
1999-04-01,1669704,NJ
1999-07-01,1673540,NJ
1999-10-01,1773800,NJ
2000-01-01,1813068,NJ
2000-04-01,1818616,NJ
2000-07-01,1880712,NJ
2000-10-01,1850468,NJ
2001-01-01,2339968,NJ
2001-04-01,2424728,NJ
2001-07-01,2478840,NJ
2001-10-01,2571932,NJ
2002-01-01,2618312,NJ
2002-04-01,2646028,NJ
2002-07-01,2697692,NJ
2002-10-01,2732308,NJ
2003-01-01,2790552,NJ
2003-04-01,2824020,NJ
2003-07-01,2852876,NJ
2003-10-01,3010144,NJ
2004-01-01,2597832,NJ
2004-04-01,2734484,NJ
2004-07-01,2705972,NJ
2004-10-01,2671052,NJ
2005-01-01,2690076,NJ
2005-04-01,2698624,NJ
2005-07-01,2704748,NJ
2005-10-01,2721928,NJ
2006-01-01,2772204,NJ
2006-04-01,2845480,NJ
2006-07-01,2885244,NJ
2006-10-01,2933300,NJ
2007-01-01,3063368,NJ
2007-04-01,3043132,NJ
2007-07-01,3079924,NJ
2007-10-01,3142976,NJ
2008-01-01,3127748,NJ
2008-04-01,3179036,NJ
2008-07-01,3241960,NJ
2008-10-01,3308424,NJ
2009-01-01,3273552,NJ
2009-04-01,3353876,NJ
2009-07-01,3378724,NJ
2009-10-01,3398652,NJ
2010-01-01,3479080,NJ
2010-04-01,3452140,NJ
2010-07-01,3448812,NJ
2010-10-01,3427116,NJ
2011-01-01,3518752,NJ
2011-04-01,3544416,NJ
2011-07-01,3594420,NJ
2011-10-01,3625176,NJ
2012-01-01,3674344,NJ
2012-04-01,3685636,NJ
2012-07-01,3683232,NJ
2012-10-01,3701888,NJ
2013-01-01,3830804,NJ
2013-04-01,3838208,NJ
2013-07-01,3872280,NJ
2013-10-01,3989044,NJ
2014-01-01,3967204,NJ
2014-04-01,4025752,NJ
2014-07-01,4074680,NJ
2014-10-01,4068632,NJ
2015-01-01,4089712,NJ
2015-04-01,4082172,NJ
2015-07-01,4143928,NJ
2015-10-01,4210512,NJ
2016-01-01,4280820,NJ
2016-04-01,4334940,NJ
2016-07-01,4416708,NJ
2016-10-01,4452352,NJ
2017-01-01,4440860,NJ
2017-04-01,4464976,NJ
2017-07-01,4472856,NJ
2017-10-01,4548528,NJ
2018-01-01,4622844,NJ
2018-04-01,4672132,NJ
2018-07-01,4712136,NJ
2018-10-01,4750424,NJ
2019-01-01,4767988,NJ
2019-04-01,4822692,NJ
2019-07-01,4871456,NJ
2019-10-01,4930816,NJ
2020-01-01,5015608,NJ
2020-04-01,4757240,NJ
2020-07-01,4790568,NJ
2020-10-01,4881516,NJ
2021-01-01,5165228,NJ
2021-04-01,5111396,NJ
2021-07-01,5209496,NJ
2021-10-01,5284772,NJ
2022-01-01,5355748,NJ
2022-04-01,5392952,NJ
2022-07-01,5546924,NJ
2022-10-01,5640676,NJ
2023-01-01,5675188,NJ
2023-04-01,5681636,NJ
2023-07-01,5725848,NJ
2023-10-01,5912964,NJ
2024-01-01,6037678,NJ
2024-04-01,6036653,NJ
2024-07-01,6172653,NJ
2024-10-01,6240110,NJ
1998-01-01,139484,NM
1998-04-01,141188,NM
1998-07-01,148052,NM
1998-10-01,149524,NM
1999-01-01,159108,NM
1999-04-01,163012,NM
1999-07-01,165868,NM
1999-10-01,167828,NM
2000-01-01,165332,NM
2000-04-01,169680,NM
2000-07-01,166628,NM
2000-10-01,172828,NM
2001-01-01,177888,NM
2001-04-01,182576,NM
2001-07-01,189108,NM
2001-10-01,192252,NM
2002-01-01,192176,NM
2002-04-01,195748,NM
2002-07-01,197752,NM
2002-10-01,203340,NM
2003-01-01,208652,NM
2003-04-01,215028,NM
2003-07-01,217728,NM
2003-10-01,226480,NM
2004-01-01,233752,NM
2004-04-01,242292,NM
2004-07-01,253208,NM
2004-10-01,259948,NM
2005-01-01,259580,NM
2005-04-01,265832,NM
2005-07-01,273552,NM
2005-10-01,265500,NM
2006-01-01,277420,NM
2006-04-01,269756,NM
2006-07-01,270032,NM
2006-10-01,271464,NM
2007-01-01,276344,NM
2007-04-01,279212,NM
2007-07-01,284352,NM
2007-10-01,291264,NM
2008-01-01,297256,NM
2008-04-01,305880,NM
2008-07-01,314572,NM
2008-10-01,314692,NM
2009-01-01,315176,NM
2009-04-01,314656,NM
2009-07-01,308660,NM
2009-10-01,311984,NM
2010-01-01,314628,NM
2010-04-01,318716,NM
2010-07-01,326304,NM
2010-10-01,335148,NM
2011-01-01,319892,NM
2011-04-01,326168,NM
2011-07-01,333068,NM
2011-10-01,328980,NM
2012-01-01,336628,NM
2012-04-01,333588,NM
2012-07-01,332820,NM
2012-10-01,333512,NM
2013-01-01,336052,NM
2013-04-01,337136,NM
2013-07-01,337700,NM
2013-10-01,336444,NM
2014-01-01,339252,NM
2014-04-01,337956,NM
2014-07-01,331556,NM
2014-10-01,334956,NM
2015-01-01,325200,NM
2015-04-01,330700,NM
2015-07-01,320952,NM
2015-10-01,333552,NM
2016-01-01,332412,NM
2016-04-01,350220,NM
2016-07-01,355272,NM
2016-10-01,349596,NM
2017-01-01,353320,NM
2017-04-01,348896,NM
2017-07-01,352952,NM
2017-10-01,351788,NM
2018-01-01,353008,NM
2018-04-01,353936,NM
2018-07-01,358392,NM
2018-10-01,365396,NM
2019-01-01,367924,NM
2019-04-01,374296,NM
2019-07-01,377636,NM
2019-10-01,381740,NM
2020-01-01,375868,NM
2020-04-01,361328,NM
2020-07-01,360208,NM
2020-10-01,376708,NM
2021-01-01,382496,NM
2021-04-01,396624,NM
2021-07-01,404372,NM
2021-10-01,413496,NM
2022-01-01,408524,NM
2022-04-01,414936,NM
2022-07-01,443212,NM
2022-10-01,438636,NM
2023-01-01,436292,NM
2023-04-01,439920,NM
2023-07-01,425980,NM
2023-10-01,444124,NM
2024-01-01,442154,NM
2024-04-01,451399,NM
2024-07-01,441265,NM
2024-10-01,441453,NM
1998-01-01,7317636,NY
1998-04-01,7408304,NY
1998-07-01,7556984,NY
1998-10-01,7817436,NY
1999-01-01,7592156,NY
1999-04-01,7924032,NY
1999-07-01,7765164,NY
1999-10-01,7956280,NY
2000-01-01,8169548,NY
2000-04-01,8272776,NY
2000-07-01,8759284,NY
2000-10-01,8798676,NY
2001-01-01,8701488,NY
2001-04-01,8916480,NY
2001-07-01,8950624,NY
2001-10-01,9174812,NY
2002-01-01,9337804,NY
2002-04-01,9542488,NY
2002-07-01,9769040,NY
2002-10-01,9881192,NY
2003-01-01,10004808,NY
2003-04-01,10096124,NY
2003-07-01,10310048,NY
2003-10-01,10401712,NY
2004-01-01,10513796,NY
2004-04-01,10780272,NY
2004-07-01,10953728,NY
2004-10-01,10957044,NY
2005-01-01,11238036,NY
2005-04-01,11200288,NY
2005-07-01,11364008,NY
2005-10-01,11534364,NY
2006-01-01,11761552,NY
2006-04-01,12062464,NY
2006-07-01,12111508,NY
2006-10-01,12308608,NY
2007-01-01,12602028,NY
2007-04-01,12693064,NY
2007-07-01,12996356,NY
2007-10-01,13230472,NY
2008-01-01,13443532,NY
2008-04-01,13672520,NY
2008-07-01,13903836,NY
2008-10-01,14182584,NY
2009-01-01,14012364,NY
2009-04-01,14447376,NY
2009-07-01,14264188,NY
2009-10-01,14480004,NY
2010-01-01,14434124,NY
2010-04-01,14780812,NY
2010-07-01,14929136,NY
2010-10-01,14969180,NY
2011-01-01,15239520,NY
2011-04-01,15439480,NY
2011-07-01,15636852,NY
2011-10-01,15759236,NY
2012-01-01,16174508,NY
2012-04-01,16264616,NY
2012-07-01,16637672,NY
2012-10-01,16585692,NY
2013-01-01,16911208,NY
2013-04-01,16999752,NY
2013-07-01,17098760,NY
2013-10-01,17459520,NY
2014-01-01,17568796,NY
2014-04-01,17820052,NY
2014-07-01,18141744,NY
2014-10-01,18329596,NY
2015-01-01,19636976,NY
2015-04-01,19714652,NY
2015-07-01,20100008,NY
2015-10-01,20461956,NY
2016-01-01,20639852,NY
2016-04-01,20958800,NY
2016-07-01,21246172,NY
2016-10-01,21729544,NY
2017-01-01,21814404,NY
2017-04-01,21986636,NY
2017-07-01,22107352,NY
2017-10-01,22326224,NY
2018-01-01,22613404,NY
2018-04-01,22861028,NY
2018-07-01,23017428,NY
2018-10-01,23581384,NY
2019-01-01,23108696,NY
2019-04-01,23745452,NY
2019-07-01,23682468,NY
2019-10-01,24017320,NY
2020-01-01,24393388,NY
2020-04-01,23593676,NY
2020-07-01,23286936,NY
2020-10-01,23925320,NY
2021-01-01,24641608,NY
2021-04-01,24747568,NY
2021-07-01,25196268,NY
2021-10-01,25372136,NY
2022-01-01,25891548,NY
2022-04-01,26076024,NY
2022-07-01,26781436,NY
2022-10-01,27296444,NY
2023-01-01,27492212,NY
2023-04-01,27435460,NY
2023-07-01,28183616,NY
2023-10-01,28664080,NY
2024-01-01,29090485,NY
2024-04-01,29462070,NY
2024-07-01,30523481,NY
2024-10-01,30839621,NY
1998-01-01,1134996,NC
1998-04-01,1155860,NC
1998-07-01,1187620,NC
1998-10-01,1206520,NC
1999-01-01,1243124,NC
1999-04-01,1266516,NC
1999-07-01,1273448,NC
1999-10-01,1296404,NC
2000-01-01,1344228,NC
2000-04-01,1359840,NC
2000-07-01,1427204,NC
2000-10-01,1450900,NC
2001-01-01,1465160,NC
2001-04-01,1493880,NC
2001-07-01,1551032,NC
2001-10-01,1613384,NC
2002-01-01,1641648,NC
2002-04-01,1676244,NC
2002-07-01,1705284,NC
2002-10-01,1763008,NC
2003-01-01,1732244,NC
2003-04-01,1778332,NC
2003-07-01,1821896,NC
2003-10-01,1867916,NC
2004-01-01,2018392,NC
2004-04-01,2089964,NC
2004-07-01,2139928,NC
2004-10-01,2151992,NC
2005-01-01,2211288,NC
2005-04-01,2253508,NC
2005-07-01,2280360,NC
2005-10-01,2318832,NC
2006-01-01,2462904,NC
2006-04-01,2510100,NC
2006-07-01,2590756,NC
2006-10-01,2635756,NC
2007-01-01,2706972,NC
2007-04-01,2754428,NC
2007-07-01,2835760,NC
2007-10-01,2979940,NC
2008-01-01,2992708,NC
2008-04-01,3025756,NC
2008-07-01,3102912,NC
2008-10-01,3162528,NC
2009-01-01,3262548,NC
2009-04-01,3312088,NC
2009-07-01,3332096,NC
2009-10-01,3311276,NC
2010-01-01,3391812,NC
2010-04-01,3424716,NC
2010-07-01,3461728,NC
2010-10-01,3420744,NC
2011-01-01,3568528,NC
2011-04-01,3595812,NC
2011-07-01,3654272,NC
2011-10-01,3756804,NC
2012-01-01,3824024,NC
2012-04-01,3826672,NC
2012-07-01,3743004,NC
2012-10-01,3633732,NC
2013-01-01,3420568,NC
2013-04-01,3350464,NC
2013-07-01,3352484,NC
2013-10-01,3633580,NC
2014-01-01,3998444,NC
2014-04-01,4188600,NC
2014-07-01,4350832,NC
2014-10-01,4360732,NC
2015-01-01,4349692,NC
2015-04-01,4338812,NC
2015-07-01,4310136,NC
2015-10-01,4334308,NC
2016-01-01,4459576,NC
2016-04-01,4542872,NC
2016-07-01,4405880,NC
2016-10-01,4457872,NC
2017-01-01,4386200,NC
2017-04-01,4400436,NC
2017-07-01,4400880,NC
2017-10-01,4627916,NC
2018-01-01,4710984,NC
2018-04-01,4742796,NC
2018-07-01,4837108,NC
2018-10-01,4875032,NC
2019-01-01,4927772,NC
2019-04-01,5008888,NC
2019-07-01,5116416,NC
2019-10-01,5185612,NC
2020-01-01,5182656,NC
2020-04-01,5048476,NC
2020-07-01,5157372,NC
2020-10-01,5183236,NC
2021-01-01,5376316,NC
2021-04-01,5513296,NC
2021-07-01,5617628,NC
2021-10-01,5693952,NC
2022-01-01,5886636,NC
2022-04-01,5822716,NC
2022-07-01,5869596,NC
2022-10-01,6122348,NC
2023-01-01,6191064,NC
2023-04-01,6306920,NC
2023-07-01,6575292,NC
2023-10-01,6922960,NC
2024-01-01,7246916,NC
2024-04-01,7208683,NC
2024-07-01,7243948,NC
2024-10-01,7340769,NC
1998-01-01,37824,ND
1998-04-01,37192,ND
1998-07-01,40268,ND
1998-10-01,41148,ND
1999-01-01,45284,ND
1999-04-01,43488,ND
1999-07-01,46164,ND
1999-10-01,47048,ND
2000-01-01,48748,ND
2000-04-01,51724,ND
2000-07-01,51672,ND
2000-10-01,55948,ND
2001-01-01,55648,ND
2001-04-01,57156,ND
2001-07-01,61364,ND
2001-10-01,63072,ND
2002-01-01,65688,ND
2002-04-01,74600,ND
2002-07-01,62908,ND
2002-10-01,60780,ND
2003-01-01,60992,ND
2003-04-01,61684,ND
2003-07-01,70168,ND
2003-10-01,72136,ND
2004-01-01,70208,ND
2004-04-01,69240,ND
2004-07-01,69044,ND
2004-10-01,67940,ND
2005-01-01,65216,ND
2005-04-01,63916,ND
2005-07-01,63616,ND
2005-10-01,68352,ND
2006-01-01,66248,ND
2006-04-01,70416,ND
2006-07-01,68876,ND
2006-10-01,72264,ND
2007-01-01,70996,ND
2007-04-01,73540,ND
2007-07-01,72708,ND
2007-10-01,71820,ND
2008-01-01,75276,ND
2008-04-01,76084,ND
2008-07-01,77600,ND
2008-10-01,78648,ND
2009-01-01,78744,ND
2009-04-01,79280,ND
2009-07-01,80548,ND
2009-10-01,80072,ND
2010-01-01,81068,ND
2010-04-01,82460,ND
2010-07-01,84052,ND
2010-10-01,85544,ND
2011-01-01,85328,ND
2011-04-01,81312,ND
2011-07-01,88964,ND
2011-10-01,87520,ND
2012-01-01,87932,ND
2012-04-01,88580,ND
2012-07-01,90676,ND
2012-10-01,95792,ND
2013-01-01,93236,ND
2013-04-01,94436,ND
2013-07-01,93548,ND
2013-10-01,95312,ND
2014-01-01,95420,ND
2014-04-01,97420,ND
2014-07-01,97100,ND
2014-10-01,99760,ND
2015-01-01,99260,ND
2015-04-01,100168,ND
2015-07-01,97056,ND
2015-10-01,98644,ND
2016-01-01,98912,ND
2016-04-01,100876,ND
2016-07-01,101036,ND
2016-10-01,101164,ND
2017-01-01,99008,ND
2017-04-01,99268,ND
2017-07-01,98460,ND
2017-10-01,97712,ND
2018-01-01,104040,ND
2018-04-01,103800,ND
2018-07-01,106864,ND
2018-10-01,108076,ND
2019-01-01,111808,ND
2019-04-01,115452,ND
2019-07-01,116112,ND
2019-10-01,116564,ND
2020-01-01,123764,ND
2020-04-01,109492,ND
2020-07-01,120136,ND
2020-10-01,121720,ND
2021-01-01,129480,ND
2021-04-01,127492,ND
2021-07-01,133072,ND
2021-10-01,135172,ND
2022-01-01,137736,ND
2022-04-01,137384,ND
2022-07-01,143940,ND
2022-10-01,145516,ND
2023-01-01,146064,ND
2023-04-01,152656,ND
2023-07-01,146552,ND
2023-10-01,155676,ND
2024-01-01,158621,ND
2024-04-01,164630,ND
2024-07-01,162482,ND
2024-10-01,165522,ND
1998-01-01,1613492,OH
1998-04-01,1616780,OH
1998-07-01,1675428,OH
1998-10-01,1725784,OH
1999-01-01,1763924,OH
1999-04-01,1792144,OH
1999-07-01,1761476,OH
1999-10-01,1845384,OH
2000-01-01,1883456,OH
2000-04-01,1915296,OH
2000-07-01,1978836,OH
2000-10-01,2012848,OH
2001-01-01,2074032,OH
2001-04-01,2101440,OH
2001-07-01,2126908,OH
2001-10-01,2158304,OH
2002-01-01,2175860,OH
2002-04-01,2208904,OH
2002-07-01,2278780,OH
2002-10-01,2313724,OH
2003-01-01,2310840,OH
2003-04-01,2356796,OH
2003-07-01,2404448,OH
2003-10-01,2456044,OH
2004-01-01,2476700,OH
2004-04-01,2516024,OH
2004-07-01,2523824,OH
2004-10-01,2545068,OH
2005-01-01,2606832,OH
2005-04-01,2675568,OH
2005-07-01,2612080,OH
2005-10-01,2704688,OH
2006-01-01,2838292,OH
2006-04-01,2863820,OH
2006-07-01,2894952,OH
2006-10-01,2903624,OH
2007-01-01,2950148,OH
2007-04-01,2965808,OH
2007-07-01,2989504,OH
2007-10-01,3038600,OH
2008-01-01,3104932,OH
2008-04-01,3137280,OH
2008-07-01,3212888,OH
2008-10-01,3236332,OH
2009-01-01,3257480,OH
2009-04-01,3288772,OH
2009-07-01,3293728,OH
2009-10-01,3287440,OH
2010-01-01,3349528,OH
2010-04-01,3350056,OH
2010-07-01,3404120,OH
2010-10-01,3415376,OH
2011-01-01,3481812,OH
2011-04-01,3487924,OH
2011-07-01,3550920,OH
2011-10-01,3534148,OH
2012-01-01,3508344,OH
2012-04-01,3543404,OH
2012-07-01,3527560,OH
2012-10-01,3553404,OH
2013-01-01,3515776,OH
2013-04-01,3506324,OH
2013-07-01,3494700,OH
2013-10-01,3522820,OH
2014-01-01,3545160,OH
2014-04-01,3561412,OH
2014-07-01,3532644,OH
2014-10-01,3563000,OH
2015-01-01,3544220,OH
2015-04-01,3542844,OH
2015-07-01,3537712,OH
2015-10-01,3577148,OH
2016-01-01,3660156,OH
2016-04-01,3697956,OH
2016-07-01,3660716,OH
2016-10-01,3688100,OH
2017-01-01,3749880,OH
2017-04-01,3714348,OH
2017-07-01,3759268,OH
2017-10-01,3743772,OH
2018-01-01,3800856,OH
2018-04-01,3783332,OH
2018-07-01,3790684,OH
2018-10-01,3864452,OH
2019-01-01,3844392,OH
2019-04-01,3905476,OH
2019-07-01,3914620,OH
2019-10-01,3948532,OH
2020-01-01,4017016,OH
2020-04-01,3849700,OH
2020-07-01,3910260,OH
2020-10-01,4016712,OH
2021-01-01,4018896,OH
2021-04-01,4092292,OH
2021-07-01,4092276,OH
2021-10-01,4170120,OH
2022-01-01,4195156,OH
2022-04-01,4325524,OH
2022-07-01,4452656,OH
2022-10-01,4501164,OH
2023-01-01,4608872,OH
2023-04-01,4610024,OH
2023-07-01,4690268,OH
2023-10-01,4810588,OH
2024-01-01,4889083,OH
2024-04-01,4964032,OH
2024-07-01,5042919,OH
2024-10-01,5032393,OH
1998-01-01,291964,OK
1998-04-01,289980,OK
1998-07-01,298900,OK
1998-10-01,293852,OK
1999-01-01,303952,OK
1999-04-01,352584,OK
1999-07-01,318624,OK
1999-10-01,336656,OK
2000-01-01,332704,OK
2000-04-01,344008,OK
2000-07-01,353580,OK
2000-10-01,366568,OK
2001-01-01,367176,OK
2001-04-01,378268,OK
2001-07-01,389092,OK
2001-10-01,394908,OK
2002-01-01,404080,OK
2002-04-01,415016,OK
2002-07-01,428488,OK
2002-10-01,411272,OK
2003-01-01,421268,OK
2003-04-01,418516,OK
2003-07-01,423964,OK
2003-10-01,432448,OK
2004-01-01,438248,OK
2004-04-01,446216,OK
2004-07-01,455116,OK
2004-10-01,454836,OK
2005-01-01,461696,OK
2005-04-01,472384,OK
2005-07-01,468360,OK
2005-10-01,479720,OK
2006-01-01,487364,OK
2006-04-01,493836,OK
2006-07-01,514084,OK
2006-10-01,499620,OK
2007-01-01,520480,OK
2007-04-01,522064,OK
2007-07-01,525676,OK
2007-10-01,531128,OK
2008-01-01,539688,OK
2008-04-01,548868,OK
2008-07-01,557984,OK
2008-10-01,564128,OK
2009-01-01,568996,OK
2009-04-01,577032,OK
2009-07-01,582380,OK
2009-10-01,587536,OK
2010-01-01,579688,OK
2010-04-01,585252,OK
2010-07-01,597092,OK
2010-10-01,601432,OK
2011-01-01,617676,OK
2011-04-01,619152,OK
2011-07-01,619644,OK
2011-10-01,616652,OK
2012-01-01,641948,OK
2012-04-01,644872,OK
2012-07-01,651252,OK
2012-10-01,661124,OK
2013-01-01,670644,OK
2013-04-01,668064,OK
2013-07-01,671412,OK
2013-10-01,680212,OK
2014-01-01,697140,OK
2014-04-01,701220,OK
2014-07-01,701456,OK
2014-10-01,721064,OK
2015-01-01,671532,OK
2015-04-01,679364,OK
2015-07-01,678556,OK
2015-10-01,682120,OK
2016-01-01,706392,OK
2016-04-01,728976,OK
2016-07-01,726380,OK
2016-10-01,721032,OK
2017-01-01,723112,OK
2017-04-01,733432,OK
2017-07-01,736016,OK
2017-10-01,745184,OK
2018-01-01,761500,OK
2018-04-01,770960,OK
2018-07-01,775468,OK
2018-10-01,785888,OK
2019-01-01,809044,OK
2019-04-01,803676,OK
2019-07-01,820388,OK
2019-10-01,838940,OK
2020-01-01,819996,OK
2020-04-01,753720,OK
2020-07-01,829452,OK
2020-10-01,874360,OK
2021-01-01,911848,OK
2021-04-01,944368,OK
2021-07-01,992724,OK
2021-10-01,1012652,OK
2022-01-01,962632,OK
2022-04-01,1032688,OK
2022-07-01,984404,OK
2022-10-01,977356,OK
2023-01-01,1025176,OK
2023-04-01,1050432,OK
2023-07-01,1064188,OK
2023-10-01,1113388,OK
2024-01-01,1143418,OK
2024-04-01,1160903,OK
2024-07-01,1181362,OK
2024-10-01,1214742,OK
1998-01-01,419104,OR
1998-04-01,429408,OR
1998-07-01,436496,OR
1998-10-01,444312,OR
1999-01-01,470068,OR
1999-04-01,476256,OR
1999-07-01,478792,OR
1999-10-01,497332,OR
2000-01-01,492536,OR
2000-04-01,507000,OR
2000-07-01,517728,OR
2000-10-01,526812,OR
2001-01-01,548052,OR
2001-04-01,555852,OR
2001-07-01,551424,OR
2001-10-01,565380,OR
2002-01-01,587684,OR
2002-04-01,594096,OR
2002-07-01,615764,OR
2002-10-01,618200,OR
2003-01-01,623956,OR
2003-04-01,636024,OR
2003-07-01,652688,OR
2003-10-01,675616,OR
2004-01-01,686128,OR
2004-04-01,713532,OR
2004-07-01,731688,OR
2004-10-01,730724,OR
2005-01-01,752552,OR
2005-04-01,751120,OR
2005-07-01,754608,OR
2005-10-01,772696,OR
2006-01-01,802652,OR
2006-04-01,816600,OR
2006-07-01,828596,OR
2006-10-01,840948,OR
2007-01-01,836696,OR
2007-04-01,832864,OR
2007-07-01,836112,OR
2007-10-01,878356,OR
2008-01-01,892064,OR
2008-04-01,906876,OR
2008-07-01,936696,OR
2008-10-01,944156,OR
2009-01-01,945988,OR
2009-04-01,955020,OR
2009-07-01,965692,OR
2009-10-01,967960,OR
2010-01-01,986652,OR
2010-04-01,991648,OR
2010-07-01,1010208,OR
2010-10-01,1018796,OR
2011-01-01,1046460,OR
2011-04-01,1039556,OR
2011-07-01,1060644,OR
2011-10-01,1058028,OR
2012-01-01,1100928,OR
2012-04-01,1109456,OR
2012-07-01,1108852,OR
2012-10-01,1132640,OR
2013-01-01,1148076,OR
2013-04-01,1158468,OR
2013-07-01,1152712,OR
2013-10-01,1187432,OR
2014-01-01,1173164,OR
2014-04-01,1183296,OR
2014-07-01,1187952,OR
2014-10-01,1197352,OR
2015-01-01,1201380,OR
2015-04-01,1196060,OR
2015-07-01,1207968,OR
2015-10-01,1211564,OR
2016-01-01,1244704,OR
2016-04-01,1247540,OR
2016-07-01,1248920,OR
2016-10-01,1273424,OR
2017-01-01,1287108,OR
2017-04-01,1291540,OR
2017-07-01,1297004,OR
2017-10-01,1306876,OR
2018-01-01,1323768,OR
2018-04-01,1333924,OR
2018-07-01,1320184,OR
2018-10-01,1351304,OR
2019-01-01,1322900,OR
2019-04-01,1336068,OR
2019-07-01,1389776,OR
2019-10-01,1402652,OR
2020-01-01,1385408,OR
2020-04-01,1313028,OR
2020-07-01,1279252,OR
2020-10-01,1338892,OR
2021-01-01,1357116,OR
2021-04-01,1387008,OR
2021-07-01,1410640,OR
2021-10-01,1432120,OR
2022-01-01,1462196,OR
2022-04-01,1462740,OR
2022-07-01,1523608,OR
2022-10-01,1497912,OR
2023-01-01,1549616,OR
2023-04-01,1574252,OR
2023-07-01,1570644,OR
2023-10-01,1611628,OR
2024-01-01,1621720,OR
2024-04-01,1634289,OR
2024-07-01,1668851,OR
2024-10-01,1653524,OR
1998-01-01,4853300,PA
1998-04-01,4859468,PA
1998-07-01,4912820,PA
1998-10-01,4775536,PA
1999-01-01,4955064,PA
1999-04-01,5033048,PA
1999-07-01,5020656,PA
1999-10-01,5230096,PA
2000-01-01,5287064,PA
2000-04-01,5388444,PA
2000-07-01,5471780,PA
2000-10-01,5578452,PA
2001-01-01,5582704,PA
2001-04-01,5795940,PA
2001-07-01,5893144,PA
2001-10-01,6062336,PA
